Site,250m_16_days_EVI-0,250m_16_days_NDVI-0,Fpar_500m-0,Lai_500m-0,LST_Day_1km-0,LST_Night_1km-0,250m_16_days_EVI-1,250m_16_days_NDVI-1,Fpar_500m-1,Lai_500m-1,LST_Day_1km-1,LST_Night_1km-1,250m_16_days_EVI-2,250m_16_days_NDVI-2,Fpar_500m-2,Lai_500m-2,LST_Day_1km-2,LST_Night_1km-2,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,DATE,_classes
SAL52,-0.113597545,-0.19748073,-0.156432322,-0.845274726,0.511972646,-4.208418979,-0.118054428,-0.196210934,-0.173938316,-0.887121873,0.561503229,-3.50882839,-0.109006029,-0.19238201,-0.143529645,-0.810273823,0.862955417,-3.425738653,35.554444,-99.823056,21400,4,4/7/2006,1
SWG26,0.197164784,0.489582771,0.393301125,1.961941371,1.073368855,9.866558785,0.202585364,0.483980681,0.378349831,1.82050451,1.124008367,10.119399,0.213279557,0.490903874,0.45213273,2.394597336,2.464064173,10.41957623,34.83583333,-93.04305556,5091,4,4/7/2006,1
SAL52,-0.113597545,-0.19748073,-0.156432322,-0.845274726,0.511972646,-4.208418979,-0.118054428,-0.196210934,-0.173938316,-0.887121873,0.561503229,-3.50882839,-0.109006029,-0.19238201,-0.143529645,-0.810273823,0.862955417,-3.425738653,35.554444,-99.823056,21400,4,4/7/2006,1
SAB4,0.024307425,0.030323451,0.027243603,0.177868617,0.44535985,-0.378699642,0.035161024,0.03868964,0.021634467,0.053527675,0.954419354,0.744192945,0.033177213,0.036206555,0.026076366,0.118022877,1.080181843,-0.060044318,34.54264209,-85.3248908,9.96,1,4/6/2006,0
SWS1,-0.054988523,-0.144899313,-0.134850411,-0.442469096,4.230314631,-1.808590655,-0.051285864,-0.132478893,-0.117584962,-0.390884677,0.120415511,-0.934482282,-0.057174603,-0.137747342,-0.128634826,-0.423300036,3.086780303,-1.418680765,36.82139,-103.6031,250,3,4/6/2006,0
SAB16,0.04369523,0.004106026,-0.076395749,-0.770797996,4.803334013,2.85339672,0.044264495,0.004551927,-0.061737287,-0.723343198,5.04251192,3.556056333,0.041332176,-0.000467376,-0.067421714,-0.720051078,4.893015205,3.461753072,31.30052639,-84.32405701,9.98,1,4/4/2006,0
SAB7,0.053191054,0.045434945,-0.032709161,-0.462458967,3.996359108,2.328730587,0.051421659,0.047761487,-0.019493278,-0.437304451,4.219233451,3.229356627,0.050810588,0.046835144,-0.023798181,-0.417764087,4.291044252,3.090172247,31.53764412,-83.35836925,9.96,1,4/4/2006,0
SWC5,0.017893153,0.015324114,0.055924419,0.408117448,-0.086401132,-0.096357432,0.010058685,0.009032707,0.012390034,0.208050585,0.668870883,-0.018255085,0.02664681,0.018769971,0.082889205,0.604649531,1.445587822,0.481908209,36.15512999,-91.36418,98,2,3/30/2006,0
SAL3,-0.011063514,-0.020578833,-0.020661494,-0.14493644,-2.802164145,-2.730298606,-0.010902481,-0.016615527,-0.02960796,-0.194748384,-2.894852387,-2.159516407,-0.006565697,-0.024225279,0.007623731,0.004146772,-1.674623064,-2.938704462,35.761667,-96.222222,6730,4,3/28/2006,1
SAL3,-0.011063514,-0.020578833,-0.020661494,-0.14493644,-2.802164145,-2.730298606,-0.010902481,-0.016615527,-0.02960796,-0.194748384,-2.894852387,-2.159516407,-0.006565697,-0.024225279,0.007623731,0.004146772,-1.674623064,-2.938704462,35.761667,-96.222222,6730,4,3/28/2006,1
SWC9,-0.015452351,-0.068827837,-0.072478752,-0.508010763,1.047661619,0.248546276,-0.021453001,-0.068283107,-0.06963617,-0.497052041,1.407973534,1.003247698,-0.015747772,-0.073354843,-0.064121054,-0.543550224,2.997826339,0.883149303,35.41536,-91.48755002,98,2,3/25/2006,0
SWG27,0.180794296,0.440710188,0.352021243,1.813552595,-3.636438353,5.558628206,0.181933997,0.443460695,0.354791247,1.848696398,-3.636438353,5.558628206,0.209758853,0.45402793,0.416078012,2.326787886,-3.636438353,5.558628206,34.44166667,-93.84444444,8294,4,3/13/2006,1
SWG20,0.009557046,-0.017892401,-0.120626854,-0.311152165,15.61079126,6.556066807,0.038016616,0.035792982,-0.022517814,-0.124072405,11.12734917,7.520870326,0.037001282,0.035955463,-0.013968568,-0.077774466,13.09904494,7.486459745,33.05825,-103.6025,92390,4,3/12/2006,1
SWB21,0.007197136,0.080078416,0.080021427,0.437221686,-0.329618467,1.509812655,0.010050933,0.083706097,0.086234747,0.414713006,-0.362379695,2.245376469,0.018590083,0.082739051,0.148452201,0.890638204,1.118080371,2.205238319,34.67166667,-93.24583333,9.5,1,3/7/2006,0
SWC17,-0.019041375,-0.086299636,-0.08612195,-0.771156553,1.020787666,0.911718973,-0.021407262,-0.090031168,-0.105372352,-0.838520563,1.487387864,1.543185388,-0.020988095,-0.094993135,-0.088965604,-0.826715518,2.933765707,0.710137537,35.16490999,-91.75469998,99,2,3/7/2006,0
SAL13,-0.023594149,-0.034351215,-0.091734467,-0.645701185,1.516832775,-2.304078092,-0.013964114,-0.016674989,-0.064187237,-0.527343543,-0.218818261,-0.90170038,-0.015258915,-0.036166985,-0.068482033,-0.583996406,1.479810296,-2.331929456,34.3006,-97.6794,7880.3,4,3/2/2006,1
SAS60,0.070093126,0.113097284,0.04914227,0.212073762,-0.11493926,3.023294146,0.071672736,0.110455669,0.074873693,0.305374851,0.170350327,2.701371245,0.078357643,0.113323799,0.074213533,0.289922789,0.114182498,2.729008401,28.42554998,-81.85249998,99,2,3/2/2006,0
SAL13,-0.023594149,-0.034351215,-0.091734467,-0.645701185,1.516832775,-2.304078092,-0.013964114,-0.016674989,-0.064187237,-0.527343543,-0.218818261,-0.90170038,-0.015258915,-0.036166985,-0.068482033,-0.583996406,1.479810296,-2.331929456,34.3006,-97.6794,7880.3,4,3/2/2006,1
SAS60,0.070093126,0.113097284,0.04914227,0.212073762,-0.11493926,3.023294146,0.071672736,0.110455669,0.074873693,0.305374851,0.170350327,2.701371245,0.078357643,0.113323799,0.074213533,0.289922789,0.114182498,2.729008401,28.42554998,-81.85249998,99,2,3/2/2006,0
SAL15,-0.021361891,-0.053411137,-0.109151708,-0.705371391,1.811902872,-2.102366608,-0.006699966,-0.03156948,-0.076962571,-0.589087209,0.356339783,-1.122228181,-0.014204563,-0.054601753,-0.095982115,-0.680147686,2.175851222,-2.001580674,34.4722,-97.9594,8000,4,3/1/2006,1
SAL39,-0.023446031,-0.047251233,-0.069281903,-0.553911545,0.202034394,-2.072800817,-0.021365094,-0.038280537,-0.071329654,-0.53656034,-0.671001714,-0.745943181,-0.017730573,-0.048961228,-0.061059057,-0.540633084,0.533448156,-1.974612015,34.531389,-97.698333,12500,4,3/1/2006,1
SAL15,-0.021361891,-0.053411137,-0.109151708,-0.705371391,1.811902872,-2.102366608,-0.006699966,-0.03156948,-0.076962571,-0.589087209,0.356339783,-1.122228181,-0.014204563,-0.054601753,-0.095982115,-0.680147686,2.175851222,-2.001580674,34.4722,-97.9594,8000,4,3/1/2006,1
SAL39,-0.023446031,-0.047251233,-0.069281903,-0.553911545,0.202034394,-2.072800817,-0.021365094,-0.038280537,-0.071329654,-0.53656034,-0.671001714,-0.745943181,-0.017730573,-0.048961228,-0.061059057,-0.540633084,0.533448156,-1.974612015,34.531389,-97.698333,12500,4,3/1/2006,1
SAD6,-0.015461177,-0.019857624,-0.02821151,-0.149468289,-2.741357326,-1.332893265,-0.009492307,-0.022374561,-0.033366626,-0.07484427,-2.932268609,-1.3859334,-0.005070086,-0.012516604,0.01324891,0.173046278,-1.375388216,-1.586046894,37.49298002,-83.15651998,276,3,2/28/2006,0
NOL35,-0.029060998,-0.051152958,0.091142871,0.096029783,-5.193220404,-2.793242954,-0.028946889,-0.048420021,0.096784053,0.120618822,-4.616036678,-2.169355359,-0.030713449,-0.052058325,0.081610879,0.096372205,-6.146770719,-2.804736868,41.46777778,-122.3333333,2815,4,2/26/2006,1
SAS7,0.027924279,0.016085894,-0.043245396,-0.387480342,0.425116902,4.581603758,0.030405206,0.013839171,-0.020463083,-0.321239769,0.708415215,4.346740949,0.036373083,0.02214215,-0.009278191,-0.274583973,0.101686036,3.665333763,27.84249997,-81.99944001,95,2,2/24/2006,0
SAS7,0.027924279,0.016085894,-0.043245396,-0.387480342,0.425116902,4.581603758,0.030405206,0.013839171,-0.020463083,-0.321239769,0.708415215,4.346740949,0.036373083,0.02214215,-0.009278191,-0.274583973,0.101686036,3.665333763,27.84249997,-81.99944001,95,2,2/24/2006,0
SAS11,0.067551803,0.094303485,0.050892376,0.202673959,0.260304563,3.543743283,0.068307285,0.088857731,0.071342416,0.282344726,0.379728637,3.357622994,0.06823782,0.085458746,0.057531684,0.201553427,0.417967413,2.732545068,28.44555002,-81.16999999,95,2,2/9/2006,0
SAS11,0.067551803,0.094303485,0.050892376,0.202673959,0.260304563,3.543743283,0.068307285,0.088857731,0.071342416,0.282344726,0.379728637,3.357622994,0.06823782,0.085458746,0.057531684,0.201553427,0.417967413,2.732545068,28.44555002,-81.16999999,95,2,2/9/2006,0
SAL50,-0.040454347,-0.065409039,-0.071616809,-0.550617545,0.386785908,-1.948375742,-0.041110344,-0.05700569,-0.079310625,-0.547005872,-0.935681922,-1.201240088,-0.031612094,-0.059852902,-0.049729693,-0.470475527,-0.273622923,-1.644758387,34.4486,-97.4972,19200,4,1/12/2006,1
SAL50,-0.040454347,-0.065409039,-0.071616809,-0.550617545,0.386785908,-1.948375742,-0.041110344,-0.05700569,-0.079310625,-0.547005872,-0.935681922,-1.201240088,-0.031612094,-0.059852902,-0.049729693,-0.470475527,-0.273622923,-1.644758387,34.4486,-97.4972,19200,4,1/12/2006,1
SWD21,0.005520306,0.017644566,0.045855023,0.393109673,0.157081194,1.064699062,0.007621855,0.019296235,0.04428424,0.408297554,-0.313084444,0.356840037,0.015308959,0.024317753,0.081974332,0.731222952,0.8534346,0.91206719,36.0681,-92.4694,278,3,1/4/2006,0
SAL16,0.007815804,-0.012294324,-0.033079208,-0.388020531,-2.394490498,-2.627401277,0.012857796,-0.00448245,-0.019818696,-0.305903991,-3.292958266,-2.670351524,-0.001090574,-0.025857132,-0.043868988,-0.422747696,-0.652808435,-2.901396028,35.6625,-95.603,8080,4,1/1/2006,1
SAL4,-0.009707209,0.038827582,0.038108361,0.26067108,-3.263897259,-0.578191867,-0.00588781,0.047890406,0.028157703,0.221103308,-4.476312416,-0.737250925,0.00429394,0.046966885,0.077891873,0.466596283,-2.495609617,-0.375294443,34.6894,-95.5525,6750,4,1/1/2006,1
SAL42,-0.031614733,-0.040049907,-0.034574482,-0.268748385,-2.797695207,-2.380199358,-0.038202386,-0.044008166,-0.059441267,-0.348499822,-2.814534727,-2.084325143,-0.026819093,-0.038070885,-0.008445995,-0.124865425,-2.348374446,-1.930700399,35.5494,-96.1608,14000,4,1/1/2006,1
SAL46,-0.035964639,-0.035636919,-0.031641459,-0.216260125,-1.579665483,-2.53318202,-0.035180958,-0.023655927,-0.037738009,-0.222395951,-3.014040391,-2.205834153,-0.03454911,-0.031596671,-0.012324474,-0.133791324,-2.028226536,-2.18048488,35.5758,-96.5644,16423,4,1/1/2006,1
SAL9,-0.006809281,-0.006580295,-0.043777793,-0.417598678,-0.311983124,-1.453973643,-0.005337041,0.00688629,-0.04499715,-0.400253699,-0.790955808,-0.883705815,-0.004676071,-0.00517838,-0.036848606,-0.396337731,-0.707839895,-0.807278986,34.5,-97.333333,7000,4,1/1/2006,1
SAL16,0.007815804,-0.012294324,-0.033079208,-0.388020531,-2.394490498,-2.627401277,0.012857796,-0.00448245,-0.019818696,-0.305903991,-3.292958266,-2.670351524,-0.001090574,-0.025857132,-0.043868988,-0.422747696,-0.652808435,-2.901396028,35.6625,-95.603,8080,4,1/1/2006,1
SAL4,-0.009707209,0.038827582,0.038108361,0.26067108,-3.263897259,-0.578191867,-0.00588781,0.047890406,0.028157703,0.221103308,-4.476312416,-0.737250925,0.00429394,0.046966885,0.077891873,0.466596283,-2.495609617,-0.375294443,34.6894,-95.5525,6750,4,1/1/2006,1
SAL42,-0.031614733,-0.040049907,-0.034574482,-0.268748385,-2.797695207,-2.380199358,-0.038202386,-0.044008166,-0.059441267,-0.348499822,-2.814534727,-2.084325143,-0.026819093,-0.038070885,-0.008445995,-0.124865425,-2.348374446,-1.930700399,35.5494,-96.1608,14000,4,1/1/2006,1
SAL46,-0.035964639,-0.035636919,-0.031641459,-0.216260125,-1.579665483,-2.53318202,-0.035180958,-0.023655927,-0.037738009,-0.222395951,-3.014040391,-2.205834153,-0.03454911,-0.031596671,-0.012324474,-0.133791324,-2.028226536,-2.18048488,35.5758,-96.5644,16423,4,1/1/2006,1
SAL9,-0.006809281,-0.006580295,-0.043777793,-0.417598678,-0.311983124,-1.453973643,-0.005337041,0.00688629,-0.04499715,-0.400253699,-0.790955808,-0.883705815,-0.004676071,-0.00517838,-0.036848606,-0.396337731,-0.707839895,-0.807278986,34.5,-97.333333,7000,4,1/1/2006,1
SAL29,0.028400873,0.040427582,-0.01069833,-0.237146853,-0.37802983,-1.517943074,0.031479438,0.044654315,-0.032155734,-0.289760087,-1.357122108,-0.593374284,0.022764132,0.028318613,-0.018696736,-0.247398512,0.329042372,-1.316436244,33.8662,-96.3733,10000,4,12/29/2005,1
SAL29,0.028400873,0.040427582,-0.01069833,-0.237146853,-0.37802983,-1.517943074,0.031479438,0.044654315,-0.032155734,-0.289760087,-1.357122108,-0.593374284,0.022764132,0.028318613,-0.018696736,-0.247398512,0.329042372,-1.316436244,33.8662,-96.3733,10000,4,12/29/2005,1
SAL27,0.016740074,0.006530623,-0.030855425,-0.406248229,-1.630093843,-2.410674765,0.02164595,0.01888409,-0.018926769,-0.302986319,-2.92499139,-2.583138525,0.019393821,0.006641337,-0.020058928,-0.339009001,-1.74021705,-1.960337216,35.14,-96.405833,9600,4,12/26/2005,1
SAL27,0.016740074,0.006530623,-0.030855425,-0.406248229,-1.630093843,-2.410674765,0.02164595,0.01888409,-0.018926769,-0.302986319,-2.92499139,-2.583138525,0.019393821,0.006641337,-0.020058928,-0.339009001,-1.74021705,-1.960337216,35.14,-96.405833,9600,4,12/26/2005,1
SWC4,-0.004760989,0.053606388,0.054845317,0.269667152,0.040259905,1.570435331,-0.006033071,0.053072782,0.043831478,0.180225942,-0.45560323,1.517485703,0.006157715,0.059630318,0.104253951,0.683777999,0.964664568,1.53414382,34.565,-93.51361111,98,2,12/17/2005,0
SWD16,0.035308868,0.138998565,0.087225771,0.514502275,0.082267184,2.102020295,0.03268213,0.136168263,0.079345769,0.410511354,-0.777839705,1.771333274,0.049706969,0.147109409,0.148675702,1.056158979,0.343288248,2.125642475,34.81277778,-92.96388889,275,3,12/12/2005,0
SAL24,-0.023730996,-0.026401676,-0.027628862,-0.190416242,-3.104119379,-2.272263978,-0.028113077,-0.02933462,-0.054143196,-0.31650227,-3.131064976,-2.290882303,-0.015986911,-0.020080105,0.00226124,-0.005808135,-3.124656133,-1.464914628,35.6008,-96.108,9080,4,11/27/2005,1
SAL25,-0.01318659,-0.011681987,-0.028659619,-0.294800554,-1.926466461,-2.482875641,-0.009863409,-0.002185553,-0.031129521,-0.276119527,-2.721672773,-2.89451737,-0.007293486,-0.007881545,-0.012204986,-0.15204872,-2.780379182,-1.81143463,35.3522,-96.3703,9429,4,11/27/2005,1
SAL34,0.009857253,0.008784065,-0.008808531,-0.148336328,-2.749391322,-2.070144107,0.013608767,0.009910783,-0.007966703,-0.096020445,-3.270360839,-1.752136704,0.005559129,-0.002976452,-0.01347559,-0.126331138,-1.568606646,-1.686972045,35.416667,-95.416667,10880,4,11/27/2005,1
SAL57,-0.07915101,-0.180579176,-0.134991636,-0.813250138,0.858974569,-2.998894979,-0.078766513,-0.177729178,-0.140626796,-0.813830344,-0.195199473,-2.788490349,-0.080459832,-0.184464619,-0.139313559,-0.829473497,0.298108394,-1.985117562,35.427778,-97.648333,26000,4,11/27/2005,1
SAL8,-0.002296023,-0.028351048,-0.038892722,-0.447182572,-0.574342534,-1.987700684,-0.000618215,-0.024162984,-0.04764522,-0.455458914,-1.016870182,-1.909342157,-0.003015176,-0.030934514,-0.043402955,-0.461252485,-0.305835972,-1.575453938,34.7189,-97.3819,7000,4,11/27/2005,1
SAL24,-0.023730996,-0.026401676,-0.027628862,-0.190416242,-3.104119379,-2.272263978,-0.028113077,-0.02933462,-0.054143196,-0.31650227,-3.131064976,-2.290882303,-0.015986911,-0.020080105,0.00226124,-0.005808135,-3.124656133,-1.464914628,35.6008,-96.108,9080,4,11/27/2005,1
SAL25,-0.01318659,-0.011681987,-0.028659619,-0.294800554,-1.926466461,-2.482875641,-0.009863409,-0.002185553,-0.031129521,-0.276119527,-2.721672773,-2.89451737,-0.007293486,-0.007881545,-0.012204986,-0.15204872,-2.780379182,-1.81143463,35.3522,-96.3703,9429,4,11/27/2005,1
SAL34,0.009857253,0.008784065,-0.008808531,-0.148336328,-2.749391322,-2.070144107,0.013608767,0.009910783,-0.007966703,-0.096020445,-3.270360839,-1.752136704,0.005559129,-0.002976452,-0.01347559,-0.126331138,-1.568606646,-1.686972045,35.416667,-95.416667,10880,4,11/27/2005,1
SAL57,-0.07915101,-0.180579176,-0.134991636,-0.813250138,0.858974569,-2.998894979,-0.078766513,-0.177729178,-0.140626796,-0.813830344,-0.195199473,-2.788490349,-0.080459832,-0.184464619,-0.139313559,-0.829473497,0.298108394,-1.985117562,35.427778,-97.648333,26000,4,11/27/2005,1
SAL8,-0.002296023,-0.028351048,-0.038892722,-0.447182572,-0.574342534,-1.987700684,-0.000618215,-0.024162984,-0.04764522,-0.455458914,-1.016870182,-1.909342157,-0.003015176,-0.030934514,-0.043402955,-0.461252485,-0.305835972,-1.575453938,34.7189,-97.3819,7000,4,11/27/2005,1
SWD9,0.003836462,0.065210947,0.049219943,0.19958025,0.54955196,1.366303578,0.003263898,0.064496528,0.025621129,0.097742736,-0.014961858,0.887459534,0.013249421,0.070910067,0.086939013,0.543308026,1.36912681,1.37344017,34.56805556,-93.54222222,266,3,11/26/2005,0
SWC16,0.020990583,0.020982732,0.04304821,0.325567785,0.030631688,0.581299301,0.025586014,0.023528458,0.039484005,0.305868689,-0.157202946,0.451261145,0.029785652,0.027926221,0.067422042,0.62066141,0.687935037,1.189625727,36.03527778,-92.43361111,99,2,11/24/2005,0
RMS23,0.060198945,0.081087355,0.018958031,-0.052916001,12.02209695,6.921022063,0.051540608,0.070391804,0.003244579,-0.111806931,11.52132151,7.042696127,0.073566585,0.103782436,0.081917955,0.131176169,9.994460867,7.507440171,39.61305556,-99.1825,289,3,11/18/2005,0
SAL11,-0.01127253,0.014632649,-0.01392749,-0.134771599,-2.545588047,-2.037886559,-0.012893509,0.009845909,-0.033278996,-0.219890273,-2.62555031,-2.145058868,-0.008301763,0.008043266,-0.01771552,-0.13239125,-1.96070249,-1.44806937,35.2269,-95.975,7680,4,11/17/2005,1
SAL11,-0.01127253,0.014632649,-0.01392749,-0.134771599,-2.545588047,-2.037886559,-0.012893509,0.009845909,-0.033278996,-0.219890273,-2.62555031,-2.145058868,-0.008301763,0.008043266,-0.01771552,-0.13239125,-1.96070249,-1.44806937,35.2269,-95.975,7680,4,11/17/2005,1
SAC13,0.020556333,0.043742136,0.020904973,0.094248958,-1.062474194,-0.973771633,0.028490413,0.042319433,0.00065627,0.033415526,-1.086223852,-0.112544235,0.029701069,0.047854525,0.044995231,0.248593442,-0.121151041,0.067312843,34.68021028,-85.54476025,98.21,2,11/12/2005,0
SAD4,0.004173788,0.015857852,0.015273501,0.07439844,-2.527731997,-0.630011648,0.00820847,0.016483442,-0.013745674,-0.102424099,-2.18965904,-1.129151247,0.007960965,0.017551695,0.008432643,-0.015378008,-1.297395495,-0.973131761,36.62075997,-84.12116999,275,3,11/12/2005,0
SAL47,-0.019180066,0.004467761,-0.020515283,-0.142342935,-2.555563655,-2.50764736,-0.014172284,0.014669733,-0.029467456,-0.189887114,-2.648797217,-2.236220964,-0.00714913,0.011628933,-0.011266984,-0.025962463,-2.972041141,-1.46404064,35.2161,-96.1858,17299,4,11/8/2005,1
SAL47,-0.019180066,0.004467761,-0.020515283,-0.142342935,-2.555563655,-2.50764736,-0.014172284,0.014669733,-0.029467456,-0.189887114,-2.648797217,-2.236220964,-0.00714913,0.011628933,-0.011266984,-0.025962463,-2.972041141,-1.46404064,35.2161,-96.1858,17299,4,11/8/2005,1
SWA2,0.030404355,0.129927946,0.122593342,0.620936166,0.138918822,2.29879081,0.035173591,0.128532067,0.091807025,0.493407095,-0.299495373,2.681737336,0.044378831,0.134219592,0.111147862,0.661567067,1.273237836,3.083896186,34.74888889,-94.40583333,0.25,0,11/4/2005,0
NWD6,0.104706983,0.199650205,0.137948742,0.561479517,7.757990237,9.85160886,0.109213514,0.199190428,0.122409779,0.509731057,7.28424756,10.37350993,0.109152717,0.2013919,0.134268735,0.605014442,8.046322487,10.50828291,35.2828,-95.7053,298,3,11/1/2005,0
NWD35,0.076624992,0.102330312,-0.026756436,-0.215799851,17.05030486,8.474259638,0.068423681,0.090160877,-0.052669567,-0.280835329,16.95630473,7.971529862,0.089820082,0.12034338,-0.002591618,-0.141012964,14.4025548,7.821584971,35.91322,-119.43797,299,3,10/28/2005,0
SWL53,-0.090454559,-0.225681597,-0.217494332,-0.631056587,16.35346366,6.341994672,-0.09533009,-0.230446457,-0.223862414,-0.63771643,16.81243473,6.08720847,-0.057226813,-0.169177638,-0.123462133,-0.467308527,12.40145133,6.679116483,33.17888889,-114.0213889,26000,4,10/1/2005,1
SWA4,0.036596231,0.122019019,0.093986786,0.561107151,0.157235837,1.163479978,0.036084213,0.118092849,0.099110442,0.556699331,0.804893933,2.073643409,0.042337141,0.12666358,0.113728668,0.691822509,1.552118144,2.357007944,34.73777778,-94.11472222,0.25,0,9/29/2005,0
EAD4,0.163868644,0.228038937,0.019226012,-0.100476277,13.40644199,11.29524793,0.176272323,0.24387285,0.050244356,0.003228861,14.86850159,11.88310322,0.165344628,0.233328298,0.033828448,-0.04192619,15.82302092,11.74483598,39.4838,-75.2251,273,3,9/26/2005,0
SWC14,0.01317232,0.037123032,0.031613111,0.110332805,2.139979815,1.819273159,0.005584444,0.028963893,0.018316857,0.050956901,2.640831578,2.330337835,0.010587445,0.039233353,0.047553356,0.259534512,3.613390582,3.539888196,33.32865999,-93.60366001,99,2,9/23/2005,0
NOL52,0.00867277,0.055271057,0.3115059,1.41342772,-11.61691752,-0.667444342,-0.001551371,0.042116855,0.29115766,1.330154595,-12.47057661,-0.826947981,0.01276535,0.067518556,0.336966822,1.568781907,-12.35667558,-0.340435015,41.49972222,-123.2763889,3225,4,9/21/2005,1
NOES5,0.028013066,0.040334924,-0.019447974,-0.159392755,2.392619126,2.786064444,0.016313014,0.025076845,-0.060692915,-0.316547825,3.835202785,3.018279521,0.037984121,0.063583491,0.017205737,0.010945258,0.742135423,2.31041005,38.1531,-120.7528,9,2,9/21/2005,0
NOES4,0.034483627,0.049325341,-0.021583396,-0.163097122,2.421529647,2.806007748,0.022533372,0.034128894,-0.062797961,-0.319173626,3.843979038,3.049144135,0.045403974,0.073745906,0.016710946,0.015042998,0.751110487,2.31508254,38.159333,-120.751167,9,2,9/21/2005,0
GBG70,0.004434384,-0.031936159,0.030714975,0.071782909,3.505595113,-0.452553322,-0.012521106,-0.059474345,0.024110832,0.091185821,1.906040066,-0.660138764,0.011967507,-0.011906626,0.083025832,0.221144452,1.089171717,-0.012849422,42.6503,-114.1831,5176.3,4,9/14/2005,1
NRG42,-0.089936303,-0.167217143,-0.060291014,-0.265726503,-2.241555335,-4.58252339,-0.100247446,-0.179483406,-0.068776393,-0.25697154,-4.750598115,-5.33224884,-0.080433143,-0.148516566,-0.055905458,-0.172958432,-1.554779654,-3.359237296,48.436897,-102.305107,6500,4,9/9/2005,1
SOL21,0.057845239,0.060203254,-0.024003106,-0.212031755,2.048502658,2.02127808,0.045348578,0.04595138,-0.050762517,-0.307878368,3.422048381,2.366730387,0.055430227,0.064280818,-0.020904642,-0.224265005,0.983387155,1.5004268,34.79555556,-118.8638889,2500,4,9/3/2005,1
GBS17,0.047859603,0.068048063,-0.017776045,-0.145032931,9.741724911,4.795087544,0.035970249,0.044527798,-0.041066141,-0.175338273,7.698510804,4.001642421,0.053297814,0.077957792,-0.000787653,-0.098857229,8.360336167,5.250943853,38.81665,-112.39641,262,3,8/31/2005,0
NRC17,-0.079244708,-0.160282713,-0.111995573,-0.336830923,-0.087741564,-2.850156412,-0.096064435,-0.186285999,-0.103255199,-0.330129657,-3.718585637,-5.259317504,-0.076360109,-0.15127971,-0.119291377,-0.352182769,1.910870882,-2.774252685,48.1567,-104.9081,98.2,2,8/28/2005,0
NWC15,-0.01292787,-0.001123527,-0.176890937,-0.539690494,10.43571691,-1.222317447,-0.01491956,-0.007736103,-0.167209559,-0.514945484,9.260199043,-0.818794686,-0.008594147,0.009351561,-0.154590696,-0.498342046,9.086011801,-1.164377623,44.2048,-121.2173,98,2,8/27/2005,0
NOL33,0.043499755,0.158519838,0.058041444,0.157808031,0.391640163,3.51477247,0.042379616,0.160257071,0.072205609,0.208587743,2.082981573,3.658221287,0.050299166,0.172859928,0.102021258,0.299623018,-0.023375706,3.540770047,40.32111111,-122.8119444,2700,4,8/10/2005,1
SWA12,0.042335492,0.129179251,0.092299813,0.430833264,0.611896068,1.678491385,0.040153628,0.12955132,0.075901365,0.395689336,0.229450868,2.321866836,0.042262623,0.135416421,0.105621654,0.569590479,1.09553883,2.387556014,34.98361111,-93.98361111,0.25,0,8/10/2005,0
NOL10,0.049745768,0.177885625,0.2091562,0.61586653,-4.327761352,-0.009324874,0.047216316,0.185636609,0.226839051,0.704635509,-3.041584475,0.573813758,0.049002099,0.180172461,0.217694708,0.675279936,-4.563765584,0.258549798,39.3825,-122.8688889,1700,4,8/9/2005,1
NRB22,-0.00544868,-0.015199631,0.081329034,0.09245996,-7.349053839,-3.425740226,-0.012535855,-0.025422816,0.043952884,0.001231105,-8.051397147,-3.94999396,0.001297276,2.63E-05,0.071601063,0.066547944,-7.960122629,-3.391150073,45.78416667,-114.4733333,9.8,1,8/8/2005,0
NWL75,-0.113894911,-0.220778522,-0.205763153,-0.585655957,1.488373639,-6.35340754,-0.120377381,-0.235268581,-0.19682032,-0.568770873,-0.288848417,-5.728069537,-0.104716453,-0.202365918,-0.173102294,-0.511589388,-1.902735759,-6.413672237,42.4046,-118.8291,4692,4,8/7/2005,1
NWG38,0.036006463,0.095802494,0.171590143,0.397767692,-2.12511017,1.551944351,0.02941424,0.067667254,0.137788354,0.34172745,-1.939054103,1.47182067,0.041685058,0.108171908,0.159226007,0.369601585,-2.21881852,2.324787637,46.23444444,-117.6805556,52000,4,8/5/2005,1
GBG92,0.005986896,0.040397776,0.114062542,0.299294537,-7.433381451,-2.02389457,0.002874589,0.032634347,0.108936245,0.271780891,-8.070784818,-1.602217797,0.013878677,0.062533944,0.146277182,0.350228344,-8.31148697,-1.559206074,45.45583333,-114.9775,5722,4,8/2/2005,1
NWL42,-0.038086366,-0.043775941,-0.175641911,-0.526204138,0.613742293,-3.731504359,-0.042311523,-0.05797671,-0.169305396,-0.51600864,0.158145408,-3.471781415,-0.030479231,-0.030780853,-0.145904157,-0.484566923,-0.185177593,-3.006467655,44.8439,-121.2917,3811,4,8/1/2005,1
NWL15,-0.104086978,-0.194031828,-0.21183903,-0.596647227,0.242694382,-4.613338891,-0.114351109,-0.21724332,-0.210686539,-0.594572214,-1.465906073,-4.911165821,-0.096003349,-0.179424253,-0.184671369,-0.536220653,-2.866031389,-4.770131676,42.978158,-118.179078,3135,4,7/31/2005,1
